n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
9.0,117.0,0.754385958295,0.999999985294,0.8970588103370001,3.0,1.0,0.0,1.0,4.521367521369999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1200.0,411.0,0.0,690400.0,255800.0,0.0,4800.6627907,3174.18173354,1100.0,1100.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250440852679,0.025168182777,0.15423341852,0.393462612809,0.402091700626,0.2525,-0.09583333333329999,0.017094017094000002,0.0512820512821,0.25,0.75,0.5,0.3,0.7,-0.209722222222,-0.6,-0.0333333333333,0.0,0.0,0.5,0.0,2667.0
10.0,406.0,0.536082472845,0.9999999959020001,0.6680327841470001,13.0,12.0,1.0,0.0,4.9236453201999995,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2000.0,712.166666667,0.0,843300.0,138050.0,0.0,8797.94444444,2702.88848031,1300.0,11100.0,4300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275065463008,0.0250036892724,0.649817407302,0.025057275431900002,0.025056164986099996,0.370909090909,0.10591307814999999,0.0492610837438,0.0221674876847,0.689655172414,0.310344827586,0.298568181818,0.0333333333333,1.0,-0.19074074074099998,-0.5,-0.1,0.0,0.0,0.5,0.0,7855.0
11.0,272.0,0.565543069043,0.999999993421,0.756578942391,7.0,1.0,1.0,0.0,4.63970588235,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,111.0,27.0,0.0,843300.0,216560.0,0.0,3479.15716144,1998.32820334,7600.0,7600.0,7600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400043423747,0.0400012621649,0.839977583698,0.040000595262800004,0.0400162164992,0.437112299465,0.103796791444,0.0294117647059,0.0110294117647,0.7272727272730001,0.272727272727,0.301818181818,0.1,0.6,-0.21666666666700002,-0.4,-0.125,0.0,0.0,0.5,0.0,8.0
7.0,630.0,0.534223705285,0.9999999972299999,0.731301937032,18.0,5.0,0.0,14.0,4.477777777780001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,610.0,220.0,8300.0,843300.0,425533.333333,2190.64705882,8740.55307263,4720.22230492,1400.0,2700.0,2050.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022611670315200002,0.27022488130100003,0.022834419992,0.550127752299,0.134201276093,0.632255166217,-0.012466307277600001,0.0412698412698,0.036507936507900005,0.530612244898,0.46938775510200004,0.390293040293,0.1,0.9,-0.46739130434799997,-1.0,-0.1,1.0,-0.5,0.5,0.5,628.0
10.0,207.0,0.6787564731669999,0.999999993243,0.7229729680879999,5.0,3.0,13.0,0.0,4.80676328502,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,785.0,212.5,12100.0,843300.0,314233.333333,2028.6,5961.89852399,3446.05582748,785.0,10000.0,5392.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.033334226855,0.392909557713,0.0333340581112,0.17450265496800002,0.36591950235299997,0.516666666667,0.26875,0.024154589372,0.0048309178744,0.833333333333,0.166666666667,0.51,0.25,1.0,-0.4,-0.4,-0.4,0.5,0.25,0.0,0.25,7929.0
10.0,854.0,0.428739693252,0.9999999980200001,0.5841584146850001,9.0,4.0,3.0,0.0,4.60538641686,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,261.0,127.118,0.0,843300.0,408166.666667,0.0,5106.66035951,3075.2639429,3200.0,3200.0,3200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866268707898,0.033337989045700005,0.0334099870508,0.033648457055900007,0.0333348589497,0.490115995116,0.138306623932,0.0316159250585,0.0140515222482,0.692307692308,0.307692307692,0.373939393939,0.0333333333333,0.7,-0.230671296296,-0.5,-0.125,0.0,0.0,0.5,0.0,3427.0
16.0,361.0,0.57817108974,0.9999999956710001,0.696969693953,18.0,1.0,1.0,0.0,5.09972299169,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,201.88888888900001,0.0,843300.0,307410.0,0.0,5913.92046557,2807.56485553,1800.0,1800.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203219476543,0.020041480264999998,0.684570383679,0.255063919335,0.020002269067,0.37839506172799997,0.0618406285073,0.024930747922400003,0.0138504155125,0.642857142857,0.357142857143,0.27996632996599996,0.05,0.5,-0.195,-0.4,-0.125,0.0,0.0,0.5,0.0,1422.0
12.0,425.0,0.528985505969,0.999999996212,0.6780303004620001,7.0,5.0,3.0,0.0,4.67058823529,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1700.0,285.11111111099996,0.0,843300.0,250900.0,0.0,3470.715328,2304.97115398,1100.0,1200.0,1150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.343901056645,0.11623943474500001,0.308071601097,0.0200344203297,0.211753487183,0.36211519961499994,0.14559884559900002,0.0611764705882,0.00941176470588,0.8666666666670001,0.133333333333,0.231406093906,0.1,0.5,-0.13125,-0.25,-0.025,0.45454545454499995,0.13636363636399998,0.0454545454545,0.13636363636399998,13880.0
11.0,177.0,0.71098265485,0.9999999909909999,0.8648648570730001,3.0,2.0,0.0,5.0,4.53107344633,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,88.0,37.75,0.0,843300.0,314940.0,0.0,4738.00609756,3070.5980591,869.0,4400.0,2634.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400023831961,0.8398893599680001,0.0400016806447,0.040105478722900004,0.0400010974684,0.3925,0.06,0.028248587570599996,0.022598870056500003,0.555555555556,0.444444444444,0.3,0.1,1.0,-0.313888888889,-0.5,-0.155555555556,0.583333333333,9.25185853854e-18,0.08333333333330001,9.25185853854e-18,22839.0
10.0,309.0,0.541958040063,0.999999994764,0.617801043886,7.0,5.0,1.0,0.0,4.76051779935,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,211.0,126.666666667,59000.0,843300.0,320433.333333,3276.54188784,3808.61488971,3603.29172278,3300.0,46200.0,20166.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732729802168,0.06667900555680001,0.0669631804213,0.0669605427816,0.0666674690718,0.399696969697,0.164242424242,0.0355987055016,0.00647249190939,0.846153846154,0.153846153846,0.436914600551,0.0333333333333,1.0,-0.18333333333299998,-0.2,-0.166666666667,0.0,0.0,0.5,0.0,15908.0
8.0,252.0,0.589641431914,0.999999993548,0.696774189053,3.0,2.0,1.0,0.0,4.69047619048,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,552.0,167.75,6400.0,843300.0,198487.5,1840.81818182,3257.0258656,2598.6604200999996,5600.0,5600.0,5600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28467475851,0.025001081634400003,0.0250957435194,0.025075407331,0.6401530090049999,0.5313131313130001,0.212121212121,0.0555555555556,0.0,1.0,0.0,0.272727272727,0.1,0.5,0.0,0.0,0.0,0.45454545454499995,0.13636363636399998,0.0454545454545,0.13636363636399998,3404.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2000.0,449.32375,13100.0,843300.0,444112.5,3427.59259151,8045.85526316,5614.21391369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.234090491662,0.025010207525999997,0.0250004049854,0.690797503901,0.0251013919256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.5,24766.0
11.0,1774.0,0.415288077344,0.999999999034,0.615458936603,29.0,9.0,11.0,0.0,4.525930101469999,9.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,741.0,279.625,0.0,843300.0,148488.88888900002,0.0,3472.63876874,2307.75626003,709.0,10500.0,3290.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0222226928549,0.911033055386,0.0222224505161,0.022299281312000003,0.022222519931099995,0.5083828290300001,0.131901303935,0.0597519729425,0.028184892897399998,0.679487179487,0.320512820513,0.417168381933,0.1,1.0,-0.34663888888899996,-1.0,-0.05,0.227272727273,0.06818181818180001,0.272727272727,0.06818181818180001,1322.0
12.0,241.0,0.663829784409,0.999999992537,0.873134321842,3.0,1.0,1.0,1.0,4.32780082988,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,712.0,197.57142857099998,64100.0,843300.0,394957.142857,3425.07218811,14154.729729700002,6541.38865229,3200.0,3200.0,3200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028579211040500006,0.184832553427,0.028577037294400007,0.727855598877,0.030155599361099995,0.581140955005,0.143635215794,0.04979253112030002,0.029045643153499997,0.631578947368,0.368421052632,0.401988636364,0.0625,1.0,-0.26388888888900003,-0.4,-0.125,0.916666666667,-0.19444444444400005,0.416666666667,0.19444444444400005,2838.0
9.0,826.0,0.49756690937,0.9999999978630001,0.728632477076,11.0,0.0,1.0,0.0,4.33898305085,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1100.0,274.25,41800.0,843300.0,417900.0,2475.22968845,4332.98969072,3356.68649442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799999229161,0.0500002548301,0.0500003414535,0.05000001291540001,0.050000161639800006,0.534303030303,0.191789321789,0.0520581113801,0.0205811138015,0.7166666666670001,0.283333333333,0.42017517366400003,0.0333333333333,1.0,-0.246848739496,-0.7,-0.07142857142860001,0.7277777777779999,0.133333333333,0.227777777778,0.133333333333,2352.0
12.0,752.0,0.5080645154460001,0.9999999975730001,0.740291260339,12.0,5.0,1.0,0.0,4.55718085106,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,892.0,291.857142857,1200.0,843300.0,239100.0,1097.33333333,4847.30635838,3128.09009885,1100.0,1100.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294929820969,0.446692647086,0.196871893034,0.298370910433,0.0285715673501,0.41745205026500004,0.172927188552,0.038563829787199994,0.00797872340426,0.828571428571,0.171428571429,0.361128526646,0.1,0.7,-0.29953703703699996,-0.4,-0.125,0.0,0.0,0.5,0.0,3016.0
9.0,996.0,0.56134636204,0.999999998328,0.752508359946,17.0,3.0,12.0,0.0,4.28413654618,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,4600.0,1263.16666667,0.0,69100.0,25177.777777799998,0.0,4600.0,2040.25664112,2500.0,4400.0,3450.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0236924384432,0.0228588095229,0.541790675076,0.38943218166599997,0.022225895292500002,0.476846698275,0.127982202982,0.040160642570300005,0.0200803212851,0.666666666667,0.33333333333299997,0.431818181818,0.08333333333330001,0.85,-0.313611111111,-0.9,-0.1,0.0,0.0,0.5,0.0,4385.0
13.0,523.0,0.5174418594619999,0.999999996552,0.727586204388,12.0,6.0,1.0,1.0,4.47609942639,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,322.555555556,1200.0,843300.0,282266.666667,1200.0,4384.55073431,2656.3971211,1200.0,4200.0,2125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0238674679881,0.022386046522,0.621205939045,0.142952849201,0.189587697244,0.386969111969,-0.043629343629300016,0.022944550669200002,0.030592734225599997,0.428571428571,0.5714285714289999,0.284920634921,0.0333333333333,0.6,-0.261458333333,-0.8,-0.05,0.5,-0.2,0.0,0.2,2188.0
8.0,260.0,0.607003888689,0.999999993421,0.7697368370409999,5.0,4.0,1.0,0.0,4.95,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,431.0,175.55555555599997,10900.0,843300.0,255866.666667,1315.52542373,4470.41025641,2547.94528675,1200.0,5800.0,2900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022364584523900003,0.022254363085500002,0.465983474127,0.0223809669952,0.467016611268,0.339428374656,0.113533057851,0.046153846153800006,0.00769230769231,0.8571428571430001,0.14285714285700002,0.279572510823,0.1,0.7,-0.25,-0.4,-0.1,0.0,0.0,0.5,0.0,1524.0
10.0,222.0,0.600938964315,0.999999992366,0.763358772799,7.0,4.0,1.0,1.0,4.4144144144099995,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,454.0,193.5,2600.0,843300.0,255190.0,1175.0,3628.46910299,2945.65611206,1200.0,1200.0,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200627890995,0.020043729744,0.119745374637,0.0200020523163,0.820146054203,0.554226475279,0.24696969696999996,0.0675675675676,0.00900900900901,0.8823529411759999,0.117647058824,0.330606060606,0.1,0.6,-0.133333333333,-0.166666666667,-0.1,1.0,0.5,0.5,0.5,1058.0
11.0,1186.0,0.430025444928,0.9999999985879999,0.593220338145,22.0,2.0,0.0,15.0,4.37015177066,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4600.0,978.625,11000.0,617900.0,323562.5,3111.66542751,18900.0,6809.92737081,11600.0,17800.0,14700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025000327075400005,0.288518640642,0.0250002191658,0.6364800655539999,0.0250007475632,0.547990406059,0.207096034016,0.0590219224283,0.0193929173693,0.752688172043,0.247311827957,0.407731910946,0.1,1.0,-0.197800870627,-0.6,-0.05,0.9,0.6,0.4,0.6,20426.0
9.0,743.0,0.464730289814,0.9999999977680001,0.587053570118,15.0,1.0,2.0,2.0,4.98788694482,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,925.0,243.28571428599997,0.0,843300.0,227550.0,0.0,3413.30257539,1472.3371115,807.0,807.0,807.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200011040227,0.0200011857664,0.9199959297499999,0.020000848743,0.0200009317177,0.314233914234,0.039549339549300004,0.021534320323,0.00807537012113,0.7272727272730001,0.272727272727,0.271401515152,0.1,0.5,-0.325,-0.5,-0.125,0.0,0.0,0.5,0.0,504.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,671.0,222.82375,14700.0,843300.0,504862.5,1780.19047619,8472.49473684,5433.01182642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025000910653699998,0.170035131584,0.025030430568,0.7549334616560001,0.025000065538400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.2,0.3,1377.0
12.0,456.0,0.462753949294,0.999999995951,0.611336029914,1.0,1.0,2.0,0.0,4.2565789473699995,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,543.0,123.4,0.0,843300.0,254916.666667,0.0,3566.29788618,2561.06634533,954.0,954.0,954.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.033396703399400006,0.29767227582,0.601598288813,0.033999288903399996,0.0333334430643,0.394000647878,0.104415289925,0.0460526315789,0.013157894736799998,0.777777777778,0.222222222222,0.40714285714299997,0.1,1.0,-0.39537037037,-1.0,-0.1,0.0,0.0,0.5,0.0,4470.0
9.0,132.0,0.704545449208,0.9999999868420001,0.842105252078,7.0,5.0,1.0,0.0,4.32575757576,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,218.0,107.666666667,11900.0,690400.0,153300.0,2610.55981595,3810.04045512,3119.29286417,1200.0,10600.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18295315212699997,0.0333406013286,0.26387868987,0.0335654317485,0.486262124926,0.561970899471,0.10831679894200001,0.0606060606061,0.030303030303,0.666666666667,0.33333333333299997,0.364285714286,0.05,0.6,-0.273263888889,-0.5,-0.155555555556,0.0,0.0,0.5,0.0,949.0
6.0,220.0,0.630841118547,0.9999999924240001,0.803030296947,2.0,1.0,0.0,1.0,4.95454545455,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3900.0,1125.25,0.0,690400.0,171120.0,0.0,3900.0,2691.79305332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040011887134500004,0.6627870490600001,0.0400075266066,0.217187905865,0.0400056313339,0.469008264463,0.151308539945,0.0636363636364,0.0181818181818,0.777777777778,0.222222222222,0.341341991342,0.1,0.8,-0.3375,-0.4,-0.15,0.0,0.0,0.5,0.0,158.0
10.0,429.0,0.547619046315,0.9999999959020001,0.741803275648,2.0,1.0,2.0,0.0,4.9324009324,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,361.0,77.0,11100.0,843300.0,350485.714286,1988.4047619000007,4033.57455268,3019.40500693,6200.0,6200.0,6200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285742662839,0.171729904064,0.585112734637,0.028572164964299998,0.18601093005,0.5428620178620001,0.0204926679927,0.039627039627,0.034965034964999996,0.53125,0.46875,0.328392538834,0.0625,0.5,-0.30629629629599997,-0.6,-0.1,0.33333333333299997,-0.166666666667,0.166666666667,0.166666666667,163.0
10.0,814.0,0.484472049088,0.999999997886,0.6828752628270001,19.0,10.0,1.0,0.0,4.88943488943,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,99.0,57.8571428571,6700.0,843300.0,312057.142857,1364.14583333,3300.69831488,2268.96445281,597.0,2100.0,1332.33333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285714873508,0.028571487357799998,0.885712481797,0.028571480369700007,0.0285730631251,0.4078634427040001,0.0954702803107,0.0233415233415,0.020884520884499998,0.5277777777780001,0.472222222222,0.431484962406,0.0625,1.0,-0.19477124183,-0.7,-0.05,0.0,0.0,0.5,0.0,2366.0
8.0,584.0,0.489436618857,0.999999997183,0.645070420718,11.0,4.0,6.0,0.0,4.41267123288,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,671.0,391.0,0.0,617900.0,106847.44444400001,0.0,4285.59459459,2592.75814953,962.0,2300.0,1640.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0228683019203,0.4823376029950001,0.15347658372099998,0.318504432617,0.022813078747299997,0.547905071119,0.190265151515,0.0719178082192,0.0291095890411,0.7118644067800001,0.28813559322,0.46482683982699996,0.1,0.85,-0.34730392156900003,-0.6,-0.125,0.0,0.0,0.5,0.0,7131.0
8.0,214.0,0.687499996695,0.999999992366,0.847328237807,8.0,5.0,1.0,0.0,4.71962616822,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,598.0,156.83333333299998,0.0,690400.0,181862.5,0.0,3299.28285131,2089.10027039,2100.0,11400.0,6675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025996444203,0.0250618575015,0.731767048637,0.192137076722,0.025037572935599998,0.38308441558399997,0.056381673881699984,0.0327102803738,0.0140186915888,0.7,0.3,0.269981447124,0.13636363636399998,0.5,-0.29166666666700003,-0.5,-0.125,0.05,0.0,0.45,0.0,6070.0
12.0,212.0,0.616504851376,0.9999999911499999,0.796460169943,7.0,4.0,1.0,0.0,4.44811320755,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,318.0,130.798571429,7900.0,843300.0,429328.571429,1391.1056337999999,4471.71735669,2927.97664134,496.0,2200.0,1108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885055098242,0.0285856445407,0.028632974712799998,0.0286053995541,0.0291208829502,0.37203125,0.163125,0.0471698113208,0.00471698113208,0.909090909091,0.0909090909091,0.2735,0.0625,0.5,-0.125,-0.125,-0.125,0.6,0.7,0.1,0.7,217.0
11.0,986.0,0.47525773146899997,0.9999999983050001,0.669491524289,13.0,0.0,1.0,1.0,4.739350912780001,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,547.0,308.5,14200.0,690400.0,249600.0,2409.34418605,3406.55840668,2959.18037849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0333338827689,0.0333353406734,0.701464095059,0.0333336001563,0.19853308134199998,0.421094819159,0.026403435274400002,0.0334685598377,0.0172413793103,0.66,0.34,0.262737767283,0.1,0.6,-0.314705882353,-1.0,-0.05,0.0,0.0,0.5,0.0,2540.0
11.0,334.0,0.6067073152229999,0.999999995122,0.795121947341,10.0,7.0,1.0,0.0,4.823353293409999,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,494.0,155.428571429,0.0,843300.0,288687.5,0.0,3600.15944307,2244.49598017,831.0,3800.0,1943.66666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.025767655751200002,0.0250037302923,0.025001584378,0.0250014063319,0.899225623246,0.511181818182,0.177787878788,0.0479041916168,0.0149700598802,0.761904761905,0.23809523809500002,0.363210227273,0.05,1.0,-0.19333333333299998,-0.3,-0.1,0.0,0.0,0.5,0.0,4910.0
9.0,461.0,0.61020881529,0.999999996979,0.685800602158,35.0,1.0,1.0,0.0,5.407809110630001,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3200.0,473.6,2200.0,843300.0,174440.0,1146.57142857,3448.33773871,2345.07452302,3200.0,3200.0,3200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372049215486,0.0200119149326,0.567912416187,0.020025478482299998,0.0200009749127,0.400357841084,0.0689551040357,0.0390455531453,0.013015184381799999,0.75,0.25,0.314126382876,0.0333333333333,0.9,-0.34444444444399996,-0.875,-0.125,0.3,0.0,0.2,0.0,18112.0
11.0,896.0,0.49493813217699995,0.999999998158,0.6906077335349999,6.0,1.0,1.0,0.0,4.85602678571,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,791.0,167.05900000000003,3000.0,843300.0,209180.0,1151.4,4443.24056604,2973.06992806,15600.0,15600.0,15600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38641311868100003,0.0200175751902,0.410581979385,0.0200266757078,0.162960651036,0.452934443008,0.09019607843139996,0.0412946428571,0.0167410714286,0.7115384615379999,0.288461538462,0.338416988417,0.05,0.8,-0.408650793651,-1.0,-0.05,0.0,0.0,0.5,0.0,470.0
11.0,211.0,0.614213194852,0.999999994083,0.6272189311999999,4.0,4.0,12.0,0.0,5.07582938389,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1000.0,517.2,760.0,843300.0,256506.0,760.0,17778.9473684,7793.07108356,2700.0,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0200010138145,0.12112067362500001,0.0200009089079,0.553885557586,0.28499184606600003,0.6303571428570001,0.120436507937,0.037914691943099994,0.0236966824645,0.615384615385,0.38461538461499994,0.37708333333300004,0.1,0.8,-0.347619047619,-0.5,-0.07142857142860001,0.1,0.3,0.4,0.3,144.0
6.0,307.0,0.524590162214,0.9999999944750001,0.685082869143,5.0,2.0,1.0,0.0,4.690553745930001,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1100.0,202.857142857,3300.0,843300.0,176128.571429,1700.0,3465.10829371,2355.20401468,1400.0,1600.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028572028124700007,0.029011457438099998,0.552269842032,0.0286680453718,0.361478627034,0.413151927438,0.052267573696099995,0.0162866449511,0.00977198697068,0.625,0.375,0.269523809524,0.1,0.357142857143,-0.08333333333330001,-0.1,-0.05,0.0,0.0,0.5,0.0,2550.0
11.0,353.0,0.553314119443,0.9999999955159999,0.6771300418070001,9.0,6.0,1.0,0.0,4.89518413598,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1100.0,527.0,0.0,690400.0,106800.0,0.0,4218.625,2776.96066499,676.0,1900.0,1425.33333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250873491455,0.025335383440400004,0.0251314315901,0.0250002172672,0.899445618557,0.45556867375,0.168900039355,0.045325779036800004,0.0056657223796000005,0.888888888889,0.111111111111,0.273904220779,0.13636363636399998,0.7,-0.233333333333,-0.3,-0.166666666667,0.0,0.0,0.5,0.0,5682.0
13.0,519.0,0.52601155968,0.9999999963770001,0.764492750853,11.0,1.0,1.0,0.0,4.3140655106,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1500.0,445.5,2300.0,843300.0,395175.0,1785.33333333,3248.67870968,2463.06075167,12500.0,12500.0,12500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5505967787080001,0.0500014414935,0.050002545042199996,0.299398310011,0.0500009247447,0.475718614719,0.255770562771,0.061657032755300004,0.0211946050096,0.7441860465119999,0.255813953488,0.592782738095,0.0333333333333,1.0,-0.331060606061,-0.6,-0.05,0.65,0.0,0.15,0.0,55.0
10.0,511.0,0.550898202493,0.9999999969969999,0.669669667659,11.0,7.0,2.0,2.0,4.784735812130001,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,23100.0,843300.0,406425.0,1545.01612903,3452.15373233,2417.93114147,882.0,10600.0,3547.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.050000162038699995,0.0500000407313,0.799996138794,0.0500001416796,0.0500035167559,0.407884399551,0.163383838384,0.031311154598799996,0.0117416829746,0.7272727272730001,0.272727272727,0.371022727273,0.1,0.8,-0.154166666667,-0.2,-0.1,0.5,0.3,0.0,0.3,2237.0
11.0,1070.0,0.423040603944,0.999999998408,0.611464967179,5.0,3.0,2.0,0.0,5.01121495327,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,386.77777777800003,1200.0,843300.0,197777.777778,776.75,3443.12008499,1982.31092983,452.0,863.0,726.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222238854778,0.022223793457,0.577669556638,0.0222231905657,0.35565957386200003,0.4261335578,0.0500028058361,0.0355140186916,0.0280373831776,0.558823529412,0.44117647058799997,0.310789473684,0.05,1.0,-0.216990740741,-0.5,-0.1,0.4,-0.15,0.1,0.15,71.0
9.0,812.0,0.441890165464,0.999999997947,0.5831622164620001,19.0,10.0,11.0,0.0,4.752463054190001,5.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,748.0,224.4,71800.0,843300.0,241140.0,3574.27976347,6487.625,4407.87417299,1800.0,32000.0,7888.88888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.595683877856,0.0400523829594,0.0401453169027,0.0401948657753,0.283923556507,0.405269119769,0.0785101010101,0.029556650246299998,0.014778325123199999,0.666666666667,0.33333333333299997,0.28983585858600003,0.0333333333333,0.6,-0.308796296296,-0.875,-0.1,0.0,-0.2,0.5,0.2,5358.0
